cement,sand,gravel,water,plasticizer_kg,fly_ash,microsilica_kg,strength_1,strength_3,strength_7,strength_28,source,imputed_early
319.0,866.0,1017.0,167.0,5.7,61.0,0.0,17.3,28.1125,35.464999999999996,43.25,normal_concrete,1
319.0,1050.0,500.0,158.0,5.2,0.0,0.0,23.36,37.96,47.888,58.4,normal_concrete,1
320.0,723.0,721.0,211.0,6.0,291.0,0.0,18.544,30.134,38.0152,46.36,normal_concrete,1
320.0,776.0,866.0,188.0,9.0,163.0,0.0,18.276,29.6985,37.465799999999994,45.69,normal_concrete,1
320.0,788.0,1044.0,168.0,7.2,80.0,0.0,17.926666668,29.1308333355,36.74966666939999,44.81666667,normal_concrete,1
320.0,819.0,1085.0,176.0,7.04,0.0,0.0,13.64,22.165000000000003,27.962,34.1,normal_concrete,1
320.0,858.0,1049.0,173.0,3.84,0.0,0.0,14.860000000000003,24.147500000000004,30.463000000000005,37.150000000000006,normal_concrete,1
320.0,892.0,1091.0,147.0,4.16,0.0,0.0,16.240000000000002,26.39,33.292,40.6,normal_concrete,1
320.0,1016.0,687.0,174.0,5.21,0.0,0.0,21.44,34.84,43.952,53.6,normal_concrete,1
320.0,1600.0,0.0,280.0,0.0,0.0,0.0,7.5200000000000005,12.22,15.416,18.8,normal_concrete,1
321.0,774.0,870.0,190.0,5.0,164.0,0.0,20.606,33.48475,42.2423,51.515,normal_concrete,1
321.0,780.0,870.0,182.0,11.0,128.0,0.0,14.904,24.219,30.553199999999997,37.26,normal_concrete,1
321.0,802.0,1107.0,170.0,4.82,0.0,0.0,11.280000000000001,18.330000000000002,23.124,28.2,normal_concrete,1
321.0,851.0,1040.0,168.0,7.04,70.0,0.0,18.180000000000003,29.542500000000004,37.269,45.45,normal_concrete,1
321.0,859.0,1050.0,170.0,4.82,0.0,0.0,14.56,23.66,29.847999999999995,36.4,normal_concrete,1
321.0,865.0,976.0,168.0,7.0,70.0,0.0,17.080000000000002,27.755000000000003,35.014,42.7,normal_concrete,1
321.3,774.0,870.0,190.5,4.6,164.2,0.0,22.888,37.193,46.920399999999994,57.22,normal_concrete,1
321.4,779.7,870.1,182.5,11.5,127.9,0.0,14.908000000000001,24.225500000000004,30.5614,37.27,normal_concrete,1
321.8,821.8,821.8,191.8,6.45,0.0,0.0,12.280000000000001,19.955000000000002,25.174,30.7,normal_concrete,1
321.8,822.7,822.7,191.8,5.6,0.0,0.0,12.16,19.759999999999998,24.927999999999997,30.4,normal_concrete,1
321.8,825.7,825.7,191.8,6.45,0.0,0.0,10.64,17.290000000000003,21.812,26.6,normal_concrete,1
321.8,826.6,826.6,191.8,5.6,0.0,0.0,10.88,17.68,22.304,27.2,normal_concrete,1
321.8,844.4,844.4,174.5,6.45,0.0,0.0,15.64,25.415000000000003,32.062,39.1,normal_concrete,1
321.8,845.3,845.3,174.5,5.6,0.0,0.0,15.040000000000001,24.44,30.832,37.6,normal_concrete,1
321.8,848.2,848.2,174.5,6.45,0.0,0.0,14.880000000000003,24.180000000000003,30.504,37.2,normal_concrete,1
321.8,849.1,849.1,174.5,5.6,0.0,0.0,14.32,23.27,29.355999999999995,35.8,normal_concrete,1
322.0,693.81,1085.2,161.0,0.77,0.0,0.0,23.900000000000002,38.8375,48.995,59.75,normal_concrete,1
322.0,709.0,951.0,186.0,8.0,149.0,0.0,19.568,31.798000000000002,40.114399999999996,48.92,normal_concrete,1
322.0,772.0,1067.0,169.0,4.82,80.0,0.0,18.0,29.25,36.9,45.0,normal_concrete,1
322.0,783.0,1038.0,177.0,6.03,80.0,0.0,16.34,26.552500000000002,33.497,40.85,normal_concrete,1
322.0,800.0,974.0,203.0,0.0,0.0,0.0,13.165079151255323,16.71205544870748,19.44763874654118,25.18,normal_concrete,1
322.0,813.0,818.0,196.0,10.0,116.0,0.0,12.190000000000001,19.80875,24.9895,30.475,normal_concrete,1
322.0,819.0,1002.0,177.0,6.03,80.0,0.0,16.0,26.0,32.8,40.0,normal_concrete,1
322.0,836.0,1022.0,163.0,5.31,57.0,0.0,16.06,26.0975,32.922999999999995,40.15,normal_concrete,1
322.0,836.0,1022.0,163.0,6.82,57.0,0.0,21.200000000000003,34.45,43.46,53.0,normal_concrete,1
322.0,867.0,885.0,174.8,5.25,0.0,0.0,24.96,40.56,51.168,62.4,normal_concrete,1
322.0,867.0,885.0,174.8,5.78,0.0,0.0,21.52,34.97,44.11599999999999,53.8,normal_concrete,1
322.0,867.0,885.0,174.8,6.02,0.0,0.0,23.32,37.894999999999996,47.806,58.3,normal_concrete,1
322.0,867.0,885.0,174.8,6.55,0.0,0.0,26.080000000000002,42.38,53.464,65.2,normal_concrete,1
322.0,867.0,885.0,174.8,7.47,0.0,0.0,26.960000000000004,43.81,55.268,67.4,normal_concrete,1
322.0,896.0,916.0,151.8,7.71,0.0,0.0,28.0,45.5,57.4,70.0,normal_concrete,1
322.0,896.0,916.0,151.8,7.99,0.0,0.0,30.8,50.050000000000004,63.13999999999999,77.0,normal_concrete,1
322.0,896.0,916.0,151.8,10.45,0.0,0.0,26.360000000000003,42.83500000000001,54.038000000000004,65.9,normal_concrete,1
322.0,896.0,916.0,151.8,12.43,0.0,0.0,29.760000000000005,48.36000000000001,61.008,74.4,normal_concrete,1
322.0,896.0,916.0,151.8,13.1,0.0,0.0,29.12,47.32,59.69599999999999,72.8,normal_concrete,1
322.0,896.0,916.0,151.8,13.87,0.0,0.0,29.680000000000003,48.230000000000004,60.844,74.2,normal_concrete,1
322.2,813.4,817.9,196.0,10.4,115.6,0.0,12.472000000000001,20.267,25.5676,31.18,normal_concrete,1
322.5,709.5,951.0,185.8,8.5,148.6,0.0,20.972,34.0795,42.992599999999996,52.43,normal_concrete,1
322.5,1135.0,630.0,200.0,2.58,0.0,0.0,17.593600000000002,28.5896,36.06688,43.984,normal_concrete,1
323.0,855.0,1003.0,162.0,4.94,57.0,0.0,15.92,25.869999999999997,32.635999999999996,39.8,normal_concrete,1
323.0,859.0,1050.0,168.0,4.8,0.0,0.0,15.680000000000001,25.480000000000004,32.144,39.2,normal_concrete,1
323.7,659.9,942.7,183.8,10.3,282.8,0.0,11.772843112864892,28.3,49.8,74.7,normal_concrete,1
324.0,766.0,1148.0,162.0,3.89,0.0,0.0,15.28,24.83,31.323999999999995,38.199999999999996,normal_concrete,1
324.0,817.0,1084.0,175.0,4.21,0.0,0.0,14.480000000000002,23.53,29.684,36.2,normal_concrete,1
324.0,837.0,1022.0,160.0,3.8,57.0,0.0,23.52,38.22,48.215999999999994,58.8,normal_concrete,1
324.0,841.0,1070.0,165.0,3.89,0.0,0.0,16.56,26.91,33.94799999999999,41.4,normal_concrete,1
324.0,843.0,1031.0,170.0,5.79,62.0,0.0,17.0,27.625,34.85,42.5,normal_concrete,1
324.0,853.0,1002.0,164.0,5.33,57.0,0.0,16.7,27.1375,34.235,41.75,normal_concrete,1
324.0,890.0,900.0,189.26,7.8,0.0,0.0,24.471999999999998,39.766999999999996,50.16759999999999,61.17999999999999,normal_concrete,1
325.0,783.6,783.6,215.5,6.25,0.0,0.0,10.4,16.900000000000002,21.32,26.0,normal_concrete,1
325.0,815.3,815.3,190.0,7.5,0.0,0.0,17.48,28.405,35.834,43.7,normal_concrete,1
325.0,816.7,816.7,190.0,6.25,0.0,0.0,16.25818181818182,26.419545454545457,33.32927272727273,40.64545454545455,normal_concrete,1
325.0,818.0,818.0,190.0,5.0,0.0,0.0,15.8,25.675,32.39,39.5,normal_concrete,1
325.0,849.2,849.2,165.0,6.25,0.0,0.0,20.240000000000002,32.89,41.492,50.6,normal_concrete,1
325.0,851.0,999.0,168.0,6.5,57.0,0.0,17.919999999999998,29.119999999999997,36.736,44.8,normal_concrete,1
325.6,790.0,881.6,174.0,8.9,166.4,0.0,24.496000000000002,39.806000000000004,50.2168,61.24,normal_concrete,1
326.0,790.0,882.0,174.0,9.0,166.0,0.0,24.492,39.7995,50.2086,61.23,normal_concrete,1
326.0,792.0,801.0,199.0,11.0,138.0,0.0,16.272000000000002,26.442,33.3576,40.68,normal_concrete,1
326.0,792.0,884.0,174.0,6.0,167.0,0.0,21.060000000000002,34.222500000000004,43.172999999999995,52.65,normal_concrete,1
326.0,1050.0,500.0,158.0,5.1,0.0,0.0,21.72,35.295,44.525999999999996,54.3,normal_concrete,1
326.5,792.5,801.1,199.0,10.8,137.9,0.0,15.452000000000002,25.109500000000004,31.6766,38.63,normal_concrete,1
327.0,875.0,1028.0,170.0,4.58,0.0,0.0,13.440000000000001,21.840000000000003,27.552,33.6,normal_concrete,1
327.5,783.1,783.1,206.2,6.93,0.0,0.0,18.96,30.81,38.867999999999995,47.4,normal_concrete,1
327.5,784.0,784.0,206.2,6.02,0.0,0.0,18.400000000000002,29.900000000000002,37.72,46.0,normal_concrete,1
327.5,787.2,787.2,206.2,6.93,0.0,0.0,19.080000000000002,31.005000000000003,39.114,47.7,normal_concrete,1
327.5,788.2,788.2,206.2,6.02,0.0,0.0,17.6,28.6,36.08,44.0,normal_concrete,1
327.5,807.3,807.3,187.5,6.93,0.0,0.0,22.76,36.985,46.657999999999994,56.9,normal_concrete,1
327.5,808.3,808.3,187.5,6.02,0.0,0.0,22.16,36.01,45.428,55.4,normal_concrete,1
327.5,811.5,811.5,187.5,6.93,0.0,0.0,20.680000000000003,33.605000000000004,42.394,51.7,normal_concrete,1
327.5,812.4,812.4,187.5,6.02,0.0,0.0,21.400000000000002,34.775,43.87,53.5,normal_concrete,1
328.0,782.0,1036.0,172.0,6.15,82.0,0.0,17.766666668,28.8708333355,36.4216666694,44.41666667,normal_concrete,1
328.0,813.0,954.0,164.0,7.04,141.0,0.0,20.12,32.695,41.245999999999995,50.3,normal_concrete,1
328.0,818.0,1000.0,172.0,6.15,82.0,0.0,18.960000000000004,30.810000000000006,38.868,47.400000000000006,normal_concrete,1
328.0,836.0,982.0,172.0,5.74,82.0,0.0,18.373333332,29.856666664500004,37.6653333306,45.93333333,normal_concrete,1
328.0,867.0,977.0,170.0,5.4,58.0,0.0,17.52,28.47,35.916,43.8,normal_concrete,1
328.5,625.1,530.6,225.0,0.0,0.0,0.0,12.8,20.8,26.24,32.0,normal_concrete,1
328.5,625.1,533.7,225.0,0.0,0.0,0.0,16.0,26.0,32.8,40.0,normal_concrete,1
329.0,837.0,1066.0,168.0,3.95,0.0,0.0,15.12,24.57,30.995999999999995,37.8,normal_concrete,1
330.0,699.0,898.0,176.0,9.11,0.0,0.0,26.880000000000003,43.68000000000001,55.104,67.2,normal_concrete,1
330.0,707.0,909.0,176.0,6.48,0.0,0.0,29.080000000000002,47.255,59.614,72.7,normal_concrete,1
330.0,711.0,913.0,176.0,7.5,0.0,0.0,24.880000000000003,40.43,51.004,62.2,normal_concrete,1
330.0,716.0,920.0,176.0,10.78,0.0,0.0,35.0,56.875,71.75,87.5,normal_concrete,1
330.0,742.0,1113.0,165.0,3.96,0.0,0.0,15.210000000000003,24.716250000000006,31.180500000000002,38.025000000000006,normal_concrete,1
330.0,768.0,1061.0,169.0,4.94,82.0,0.0,17.94,29.152500000000003,36.777,44.85,normal_concrete,1
330.0,782.0,1081.0,165.0,5.23,72.0,0.0,16.64,27.040000000000003,34.112,41.6,normal_concrete,1
330.0,795.0,1054.0,163.0,6.21,58.0,0.0,19.94,32.4025,40.876999999999995,49.85,normal_concrete,1
330.0,819.0,1086.0,165.0,4.95,0.0,0.0,14.740000000000002,23.9525,30.217,36.85,normal_concrete,1
330.0,827.0,826.0,176.0,5.5,0.0,0.0,18.380000000000003,29.867500000000003,37.679,45.95,normal_concrete,1
330.0,835.0,980.0,173.0,6.18,82.0,0.0,16.786666668000002,27.2783333355,34.4126666694,41.96666667,normal_concrete,1
330.0,835.0,981.0,144.0,4.95,0.0,0.0,37.04,60.19,75.93199999999999,92.6,normal_concrete,1
330.0,840.0,1068.0,162.0,3.96,0.0,0.0,16.380000000000003,26.617500000000003,33.579,40.95,normal_concrete,1
330.0,843.0,1072.0,155.0,3.96,0.0,0.0,14.100000000000001,22.9125,28.904999999999998,35.25,normal_concrete,1
330.0,863.0,772.0,182.0,9.08,0.0,0.0,29.92,48.62,61.33599999999999,74.8,normal_concrete,1
330.0,869.0,942.0,159.0,7.31,100.0,0.0,19.6,31.85,40.18,49.0,normal_concrete,1
330.36,840.0,754.18,180.38,6.02,0.0,0.0,23.704,38.519,48.593199999999996,59.26,normal_concrete,1
330.36,840.0,768.88,180.05,5.97,0.0,0.0,22.12,35.945,45.346,55.3,normal_concrete,1
330.36,857.57,739.44,180.38,6.08,0.0,0.0,26.24,42.64,53.791999999999994,65.6,normal_concrete,1
330.36,857.57,768.88,179.74,6.02,0.0,0.0,22.64,36.79,46.412,56.6,normal_concrete,1
330.36,875.16,739.44,179.74,5.97,0.0,0.0,19.36,31.46,39.687999999999995,48.4,normal_concrete,1
330.36,875.16,754.18,180.05,6.08,0.0,0.0,24.52,39.845,50.26599999999999,61.3,normal_concrete,1
330.5,802.3,811.0,194.9,8.1,169.6,0.0,22.648,36.803,46.428399999999996,56.62,normal_concrete,1
330.85,840.0,739.44,179.74,5.97,0.0,0.0,21.44,34.84,43.952,53.6,normal_concrete,1
330.85,840.0,768.88,180.05,6.08,0.0,0.0,23.380000000000003,37.9925,47.929,58.45,normal_concrete,1
330.85,857.57,739.44,180.05,6.02,0.0,0.0,22.92,37.245,46.986,57.3,normal_concrete,1
330.85,857.57,754.18,180.38,5.97,0.0,0.0,20.180000000000003,32.792500000000004,41.369,50.45,normal_concrete,1
330.85,875.16,754.18,179.74,6.08,0.0,0.0,21.16,34.385,43.37799999999999,52.9,normal_concrete,1
330.85,875.16,768.88,180.38,6.02,0.0,0.0,24.44,39.715,50.102,61.1,normal_concrete,1
331.0,802.0,811.0,195.0,8.0,170.0,0.0,22.644000000000002,36.7965,46.420199999999994,56.61,normal_concrete,1
331.0,814.0,994.0,178.0,0.06,83.0,0.0,15.719999999999999,25.544999999999998,32.226,39.3,normal_concrete,1
331.0,815.0,997.0,174.0,6.21,83.0,0.0,17.66,28.6975,36.202999999999996,44.15,normal_concrete,1
331.0,820.0,1087.0,162.0,3.97,0.0,0.0,14.02,22.7825,28.740999999999996,35.05,normal_concrete,1
331.0,820.0,1087.0,162.0,5.3,0.0,0.0,15.080000000000002,24.505000000000003,30.914,37.7,normal_concrete,1
331.0,821.0,1025.0,192.0,0.0,0.0,0.0,5.564631364787474,14.31,17.44,31.74,normal_concrete,1
331.0,825.0,978.0,192.0,0.0,0.0,0.0,6.898298397974813,13.52,16.26,31.45,normal_concrete,1
331.33,840.0,739.44,180.38,6.08,0.0,0.0,25.52,41.47,52.315999999999995,63.8,normal_concrete,1
331.33,840.0,754.18,179.74,6.02,0.0,0.0,21.240000000000002,34.515,43.542,53.1,normal_concrete,1
331.33,857.57,754.18,180.05,5.97,0.0,0.0,18.919999999999998,30.744999999999997,38.785999999999994,47.3,normal_concrete,1
331.33,857.57,768.88,179.74,6.08,0.0,0.0,22.36,36.335,45.837999999999994,55.9,normal_concrete,1
331.33,875.16,739.44,180.05,6.02,0.0,0.0,22.92,37.245,46.986,57.3,normal_concrete,1
331.33,875.16,768.88,180.38,5.97,0.0,0.0,20.612000000000002,33.4945,42.254599999999996,51.53,normal_concrete,1
332.0,806.0,900.0,160.0,6.0,170.0,0.0,23.412000000000003,38.0445,47.9946,58.53,normal_concrete,1
332.0,807.0,1026.0,176.0,8.99,59.0,0.0,15.64,25.415000000000003,32.062,39.1,normal_concrete,1
332.0,893.0,968.0,174.0,7.11,63.0,0.0,17.02,27.6575,34.891,42.55,normal_concrete,1
332.5,594.0,932.0,228.0,0.0,142.5,0.0,24.342345092436613,27.49948483527304,30.28,33.02,normal_concrete,1
333.0,652.0,996.0,167.0,17.9,180.5,0.0,18.912000000000003,30.732000000000003,38.7696,47.28,normal_concrete,1
333.0,842.6,931.2,192.0,0.0,0.0,0.0,7.921496726197124,15.62,23.4,31.97,normal_concrete,1
333.0,1050.0,500.0,158.0,7.3,0.0,0.0,21.16,34.385,43.37799999999999,52.9,normal_concrete,1
334.0,633.0,967.0,189.0,15.3,175.6,0.0,17.732,28.8145,36.35059999999999,44.33,normal_concrete,1
334.0,768.0,1061.0,169.0,5.23,68.0,0.0,17.76,28.86,36.407999999999994,44.4,normal_concrete,1
334.0,786.0,1043.0,169.0,5.23,68.0,0.0,17.64,28.665000000000003,36.162,44.1,normal_concrete,1
335.0,782.0,1125.0,158.0,4.62,50.0,0.0,16.8,27.3,34.44,42.0,normal_concrete,1
336.0,761.0,1051.0,168.0,5.46,84.0,0.0,19.0,30.875,38.949999999999996,47.5,normal_concrete,1
336.0,771.0,1064.0,170.0,5.92,59.0,0.0,17.633333332000003,28.654166664500003,36.148333330599996,44.08333333,normal_concrete,1
336.0,787.0,756.0,222.0,6.0,134.0,0.0,12.76,20.735,26.157999999999998,31.9,normal_concrete,1
336.0,790.0,968.0,176.0,1.5,0.0,0.0,40.400000000000006,65.65,82.82,101.0,normal_concrete,1
336.0,817.0,986.0,182.0,3.0,0.0,0.0,17.944,29.159,36.785199999999996,44.86,normal_concrete,1
336.5,816.8,985.8,181.9,3.4,0.0,0.0,17.948,29.165499999999998,36.7934,44.87,normal_concrete,1
337.0,820.0,1088.0,155.0,4.04,0.0,0.0,15.880000000000003,25.805000000000003,32.554,39.7,normal_concrete,1
337.0,837.0,1023.0,165.0,3.75,38.0,0.0,16.0,26.0,32.8,40.0,normal_concrete,1
337.5,626.1,534.9,225.0,0.0,0.0,0.0,13.600000000000001,22.1,27.88,34.0,normal_concrete,1
337.5,626.5,531.9,225.0,0.0,0.0,0.0,12.0,19.5,24.599999999999998,30.0,normal_concrete,1
337.9,755.8,944.7,174.9,9.5,189.0,0.0,10.219199791999731,24.1,35.1,49.9,normal_concrete,1
338.0,764.0,1055.0,169.0,5.06,84.0,0.0,18.26,29.6725,37.433,45.65,normal_concrete,1
338.0,817.0,1083.0,162.0,4.06,0.0,0.0,15.86,25.7725,32.513,39.65,normal_concrete,1
338.0,824.0,1007.0,171.0,7.16,60.0,0.0,16.880000000000003,27.430000000000003,34.604,42.2,normal_concrete,1
338.0,828.0,1011.0,163.0,7.16,60.0,0.0,16.94,27.527500000000003,34.727,42.35,normal_concrete,1
338.0,864.0,975.0,163.0,5.17,60.0,0.0,20.340000000000003,33.0525,41.696999999999996,50.85,normal_concrete,1
338.9,824.6,824.6,191.8,6.45,0.0,0.0,17.400000000000002,28.275000000000002,35.669999999999995,43.5,normal_concrete,1
338.9,825.5,825.5,191.8,5.6,0.0,0.0,20.12,32.695,41.245999999999995,50.3,normal_concrete,1
338.9,847.2,847.2,174.5,6.45,0.0,0.0,23.6,38.35,48.379999999999995,59.0,normal_concrete,1
338.9,848.1,848.1,174.5,5.6,0.0,0.0,23.880000000000003,38.805,48.954,59.7,normal_concrete,1
339.0,754.0,1060.0,185.0,0.0,0.0,0.0,12.66,20.572499999999998,25.952999999999996,31.65,normal_concrete,1
339.0,754.0,1069.0,185.0,0.0,0.0,0.0,6.168724716212368,14.632424470063349,21.16,31.84,normal_concrete,1
339.0,781.0,968.0,197.0,0.0,0.0,0.0,11.310463337333855,13.22,20.97,32.04,normal_concrete,1
339.0,793.0,1009.0,174.0,4.2,85.0,0.0,21.200000000000003,34.45,43.46,53.0,normal_concrete,1
339.2,754.3,1069.2,185.7,0.0,0.0,0.0,6.132577617771236,14.627976621636632,21.18,31.9,normal_concrete,1
340.0,780.0,1120.0,160.0,4.4,0.0,0.0,16.380000000000003,26.617500000000003,33.579,40.95,normal_concrete,1
340.0,806.0,1026.0,168.0,6.8,60.0,0.0,18.72,30.419999999999998,38.376,46.8,normal_concrete,1
340.0,816.0,998.0,166.0,4.62,80.0,0.0,18.32,29.77,37.556,45.8,normal_concrete,1
340.0,826.0,1009.0,165.0,5.2,60.0,0.0,17.48,28.405,35.834,43.7,normal_concrete,1
340.0,832.0,1058.0,170.0,4.76,0.0,0.0,16.34,26.552500000000002,33.497,40.85,normal_concrete,1
340.0,841.0,987.0,172.0,5.6,60.0,0.0,17.580000000000002,28.567500000000003,36.039,43.95,normal_concrete,1
340.0,843.0,1031.0,176.0,9.2,60.0,0.0,15.56,25.285,31.897999999999996,38.9,normal_concrete,1
340.0,848.0,957.0,170.0,5.1,85.0,0.0,17.35,28.19375,35.567499999999995,43.375,normal_concrete,1
340.0,869.0,1020.0,170.0,4.08,0.0,0.0,17.84,28.990000000000002,36.571999999999996,44.6,normal_concrete,1
340.0,920.0,800.0,190.0,7.56,0.0,0.0,13.0,21.125,26.65,32.5,normal_concrete,1
340.0,920.0,800.0,190.0,9.18,0.0,0.0,14.076,22.8735,28.855799999999995,35.19,normal_concrete,1
340.0,920.0,815.0,190.0,7.56,0.0,0.0,13.96,22.685,28.618,34.9,normal_concrete,1
340.0,920.0,815.0,190.0,8.64,0.0,0.0,14.82,24.0825,30.380999999999997,37.05,normal_concrete,1
340.0,950.0,795.0,190.0,7.56,0.0,0.0,13.0,21.125,26.65,32.5,normal_concrete,1
340.0,950.0,795.0,190.0,8.64,0.0,0.0,13.112000000000002,21.307000000000002,26.8796,32.78,normal_concrete,1
340.0,950.0,795.0,190.0,9.18,0.0,0.0,12.984000000000002,21.099,26.6172,32.46,normal_concrete,1
340.0,950.0,800.0,190.0,8.64,0.0,0.0,14.124000000000002,22.951500000000003,28.9542,35.31,normal_concrete,1
340.0,1580.0,0.0,240.0,0.0,0.0,0.0,8.04,13.065,16.481999999999996,20.099999999999998,normal_concrete,1
341.0,835.0,1063.0,167.0,4.09,0.0,0.0,13.64,22.165000000000003,27.962,34.1,normal_concrete,1
342.0,670.0,932.0,228.0,0.0,38.0,0.0,31.164333618238597,35.78473185147563,39.348185107496164,45.17847854489264,normal_concrete,1
342.0,747.0,770.0,225.0,11.0,136.0,0.0,12.816,20.826,26.272799999999997,32.04,normal_concrete,1
343.0,814.0,1035.0,163.0,5.85,75.0,0.0,20.6,33.475,42.23,51.5,normal_concrete,1
343.0,869.0,1020.0,169.0,5.1,0.0,0.0,16.72,27.169999999999998,34.275999999999996,41.8,normal_concrete,1
344.0,756.0,1135.0,165.0,6.19,0.0,0.0,17.06,27.7225,34.973,42.65,normal_concrete,1
344.0,757.0,1134.0,165.0,6.19,0.0,0.0,17.06,27.7225,34.973,42.65,normal_concrete,1
344.0,809.0,989.0,172.0,6.45,86.0,0.0,18.753333332,30.4741666645,38.444333330599996,46.88333333,normal_concrete,1
344.0,832.0,1059.0,165.0,5.16,0.0,0.0,15.040000000000001,24.44,30.832,37.6,normal_concrete,1
344.0,842.0,1030.0,168.0,6.15,66.0,0.0,18.8,30.55,38.54,47.0,normal_concrete,1
344.0,870.0,1021.0,165.0,5.16,0.0,0.0,14.340000000000002,23.302500000000002,29.397,35.85,normal_concrete,1
344.0,1135.0,630.0,200.0,2.75,0.0,0.0,20.148,32.7405,41.303399999999996,50.37,normal_concrete,1
345.0,834.0,1117.0,145.0,4.48,0.0,0.0,20.72,33.67,42.47599999999999,51.8,normal_concrete,1
345.9,786.1,786.1,206.2,6.93,0.0,0.0,13.12,21.32,26.895999999999997,32.8,normal_concrete,1
345.9,787.1,787.1,206.2,6.02,0.0,0.0,12.56,20.41,25.747999999999998,31.4,normal_concrete,1
345.9,790.2,790.2,206.2,6.93,0.0,0.0,11.48,18.655,23.534,28.7,normal_concrete,1
345.9,791.2,791.2,206.2,6.02,0.0,0.0,11.76,19.11,24.107999999999997,29.4,normal_concrete,1
345.9,810.3,810.3,187.5,6.93,0.0,0.0,16.880000000000003,27.430000000000003,34.604,42.2,normal_concrete,1
345.9,811.3,811.3,187.5,6.02,0.0,0.0,15.440000000000001,25.090000000000003,31.652,38.6,normal_concrete,1
345.9,814.5,814.5,187.5,6.93,0.0,0.0,16.16,26.26,33.128,40.4,normal_concrete,1
345.9,815.5,815.5,187.5,6.02,0.0,0.0,15.64,25.415000000000003,32.062,39.1,normal_concrete,1
346.0,688.0,1123.0,156.0,6.5,87.0,0.0,20.76,33.735,42.558,51.9,normal_concrete,1
346.0,748.0,1076.0,164.0,6.05,86.0,0.0,20.380000000000003,33.1175,41.778999999999996,50.95,normal_concrete,1
346.0,759.0,1049.0,169.0,5.2,87.0,0.0,17.56,28.535,35.998,43.9,normal_concrete,1
346.0,807.0,987.0,173.0,6.5,87.0,0.0,18.52,30.095,37.965999999999994,46.3,normal_concrete,1
346.0,807.0,1027.0,164.0,6.05,86.0,0.0,19.880000000000003,32.305,40.754,49.7,normal_concrete,1
346.0,815.0,1080.0,159.0,4.15,0.0,0.0,15.3,24.8625,31.365,38.25,normal_concrete,1
347.0,822.0,966.0,178.0,6.51,87.0,0.0,18.3,29.7375,37.515,45.75,normal_concrete,1
348.0,859.0,969.0,172.0,5.74,62.0,0.0,18.1,29.4125,37.105,45.25,normal_concrete,1
348.7,758.1,786.2,208.5,9.6,223.2,0.0,19.508000000000003,31.7005,39.9914,48.77,normal_concrete,1
349.0,721.0,785.0,230.0,6.0,178.0,0.0,17.580000000000002,28.567500000000003,36.039,43.95,normal_concrete,1
349.0,806.0,1047.0,192.0,0.0,0.0,0.0,8.607643892943399,14.99,18.13,32.72,normal_concrete,1
349.0,809.0,1056.0,192.0,0.0,0.0,0.0,1.2881272116144018,15.87,9.01,33.61,normal_concrete,1
350.0,760.0,1049.0,169.0,5.49,72.0,0.0,18.900000000000002,30.712500000000002,38.745,47.25,normal_concrete,1
350.0,770.0,1050.0,186.0,0.0,0.0,0.0,0.614478770986476,11.717141088538176,20.28,34.29,normal_concrete,1
350.0,775.0,974.0,203.0,0.0,0.0,0.0,10.5316694236666,15.55165259359248,18.13,27.34,normal_concrete,1
350.0,784.0,1039.0,165.0,5.36,62.0,0.0,20.66,33.5725,42.352999999999994,51.65,normal_concrete,1
350.0,819.0,1002.0,171.0,6.13,88.0,0.0,19.893333332,32.3266666645,40.7813333306,49.73333333,normal_concrete,1
350.0,820.8,820.8,190.0,6.25,0.0,0.0,8.36,13.584999999999999,17.137999999999998,20.9,normal_concrete,1
350.0,850.0,700.0,250.0,12.25,0.0,0.0,16.36,26.585,33.538,40.9,normal_concrete,1
350.0,890.0,900.0,192.4,0.0,0.0,0.0,20.32,33.019999999999996,41.65599999999999,50.8,normal_concrete,1
350.0,890.0,900.0,192.4,1.56,0.0,0.0,29.392000000000003,47.76200000000001,60.2536,73.48,normal_concrete,1
350.0,890.0,900.0,192.4,2.08,0.0,0.0,28.576,46.436,58.580799999999996,71.44,normal_concrete,1
350.0,890.0,900.0,192.4,2.6,0.0,0.0,26.080000000000002,42.38,53.464,65.2,normal_concrete,1
350.0,890.0,900.0,192.4,3.12,0.0,0.0,23.952,38.922000000000004,49.1016,59.88,normal_concrete,1
350.0,890.0,900.0,192.4,3.64,0.0,0.0,21.296000000000003,34.606,43.6568,53.24,normal_concrete,1
350.0,890.0,900.0,192.4,4.16,0.0,0.0,18.096,29.406000000000002,37.0968,45.24,normal_concrete,1
350.0,890.0,900.0,192.4,4.68,0.0,0.0,15.480000000000002,25.155,31.734,38.7,normal_concrete,1
350.0,890.0,900.0,192.4,5.2,0.0,0.0,11.776000000000002,19.136000000000003,24.1408,29.44,normal_concrete,1
350.0,890.0,900.0,192.4,7.8,0.0,0.0,24.135,39.219375,49.476749999999996,60.3375,normal_concrete,1
350.0,900.0,600.0,175.0,7.35,0.0,0.0,19.552000000000003,31.772000000000002,40.0816,48.88,normal_concrete,1
350.0,937.0,620.0,169.0,6.75,0.0,0.0,20.96,34.06,42.967999999999996,52.4,normal_concrete,1
350.0,939.0,621.0,173.5,6.75,0.0,0.0,22.92,37.245,46.986,57.3,normal_concrete,1
350.0,996.5,726.4,210.0,5.08,0.0,0.0,15.480000000000002,25.155,31.734,38.7,normal_concrete,1
